BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS HDOP,GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,99,157,3.888,87,5.066,1,0,1,-7.294404,112.7622272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:43","Wed, 07 Oct 2020, 15:50:37",6.930,2 (Full),83,41C5E377
0.00,0,0.00,0,0,0,96,160,3.888,80,5.066,1,0,1,-7.2944256,112.7622272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:40","Wed, 07 Oct 2020, 15:50:34",6.929,2 (Full),83,8F1CC342
0.00,0,0.00,0,0,0,93,163,3.888,90,5.066,0,0,1,-7.2944504,112.7622272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:37","Wed, 07 Oct 2020, 15:50:31",6.928,2 (Full),83,5B3BC182
0.00,0,0.00,0,0,0,90,166,3.888,90,5.066,1,0,1,-7.29448,112.7622272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:34","Wed, 07 Oct 2020, 15:50:28",6.927,2 (Full),83,1D9774F3
0.00,0,0.00,0,0,0,87,169,3.888,87,5.066,2,0,1,-7.2945088,112.7622272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:31","Wed, 07 Oct 2020, 15:50:24",6.926,2 (Full),83,1195E92C
0.00,0,0.00,0,0,0,84,172,3.888,90,5.066,9,6,1,-7.2945992,112.7622528,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:28","Wed, 07 Oct 2020, 15:50:16",6.925,2 (Full),83,0E9869F4
0.00,0,0.00,0,0,0,81,175,3.888,90,5.066,19,6,1,-7.2947288,112.7622528,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:25","Wed, 07 Oct 2020, 15:50:12",6.924,2 (Full),83,3DAE4E3B
0.00,0,0.00,0,0,0,78,178,3.888,80,5.066,21,2,1,-7.294924,112.7622528,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:22","Wed, 07 Oct 2020, 15:50:09",6.923,2 (Full),83,FE011BF6
0.00,0,0.00,0,0,0,75,181,3.870,87,5.066,27,6,1,-7.2951272,112.76224,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:19","Wed, 07 Oct 2020, 15:50:04",6.922,2 (Full),83,60554B2A
0.00,0,0.00,0,0,0,72,184,3.888,90,5.066,32,8,1,-7.2953584,112.7622016,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:16","Wed, 07 Oct 2020, 15:50:00",6.921,2 (Full),83,FC74CAB2
0.00,0,0.00,0,0,0,69,187,3.888,83,5.066,40,6,1,-7.2956392,112.7621888,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:13","Wed, 07 Oct 2020, 15:49:56",6.920,2 (Full),83,8DAE1979
0.00,0,0.00,0,0,0,66,190,3.888,80,5.066,42,4,1,-7.2959568,112.7621376,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:10","Wed, 07 Oct 2020, 15:49:54",6.919,2 (Full),83,AD9B22EA
0.00,0,0.00,0,0,0,63,193,3.888,70,5.066,41,4,1,-7.2962808,112.762112,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:07","Wed, 07 Oct 2020, 15:49:51",6.918,2 (Full),83,22E16219
0.00,0,0.00,0,0,0,60,196,3.888,70,5.066,40,4,1,-7.2966032,112.7620864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:04","Wed, 07 Oct 2020, 15:49:48",6.917,2 (Full),83,365F50A6
0.00,0,0.00,0,0,0,57,199,3.870,77,5.066,36,12,1,-7.296912,112.7620608,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:47:01","Wed, 07 Oct 2020, 15:49:44",6.916,2 (Full),83,5B3BC7BB
0.00,0,0.00,0,0,0,54,202,3.870,83,5.066,36,2,1,-7.2971912,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:58","Wed, 07 Oct 2020, 15:49:41",6.915,2 (Full),83,CDA5FAED
0.00,0,0.00,0,0,0,51,205,3.888,80,5.066,34,6,1,-7.2974616,112.7620352,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:55","Wed, 07 Oct 2020, 15:49:37",6.914,2 (Full),83,77489273
0.00,0,0.00,0,0,0,48,208,3.888,90,5.065,39,0,1,-7.2977488,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:52","Wed, 07 Oct 2020, 15:49:32",6.913,2 (Full),83,5B7F49F4
0.00,0,0.00,0,0,0,45,211,3.888,93,5.065,37,358,1,-7.2980496,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:49","Wed, 07 Oct 2020, 15:49:29",6.912,2 (Full),83,4657C232
0.00,0,0.00,0,0,0,42,214,3.888,80,5.065,35,358,1,-7.2983464,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:46","Wed, 07 Oct 2020, 15:49:26",6.911,2 (Full),83,AE975B81
0.00,0,0.00,0,0,0,39,217,3.888,90,5.065,31,2,1,-7.2986176,112.7620096,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:43","Wed, 07 Oct 2020, 15:49:23",6.910,2 (Full),83,43B08925
0.00,0,0.00,0,0,0,36,220,3.888,100,5.065,31,0,1,-7.298856,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:40","Wed, 07 Oct 2020, 15:49:20",6.909,2 (Full),83,F3BA51D6
0.00,0,0.00,0,0,0,33,223,3.888,80,5.065,35,356,1,-7.2990928,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:37","Wed, 07 Oct 2020, 15:49:17",6.908,2 (Full),83,4103D14A
0.00,0,0.00,0,0,0,30,226,3.906,80,5.065,35,356,1,-7.299356,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:34","Wed, 07 Oct 2020, 15:49:14",6.907,2 (Full),83,E71345AD
0.00,0,0.00,0,0,0,27,229,3.888,80,5.065,31,0,1,-7.2996272,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:31","Wed, 07 Oct 2020, 15:49:11",6.906,2 (Full),83,2B17DE18
0.00,0,0.00,0,0,0,24,232,3.942,80,5.065,28,0,1,-7.2998728,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:28","Wed, 07 Oct 2020, 15:49:08",6.905,2 (Full),83,4D6CA1EC
0.00,0,0.00,0,0,0,21,235,3.942,80,5.065,29,0,1,-7.3000992,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:25","Wed, 07 Oct 2020, 15:49:05",6.904,2 (Full),83,04560317
0.00,0,0.00,0,0,0,18,238,3.942,80,5.065,32,358,1,-7.3003448,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:22","Wed, 07 Oct 2020, 15:49:01",6.903,2 (Full),83,479CEBC7
0.00,0,0.00,0,0,0,15,241,3.942,80,5.065,31,358,1,-7.3006008,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:19","Wed, 07 Oct 2020, 15:48:56",6.902,2 (Full),83,EE51AF86
0.00,0,0.00,0,0,0,12,244,3.942,80,5.065,26,2,1,-7.3008368,112.7619968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:16","Wed, 07 Oct 2020, 15:48:54",6.901,2 (Full),83,7815FAA6
0.00,0,0.00,0,0,0,9,247,3.924,87,5.065,32,352,1,-7.3010856,112.761984,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:13","Wed, 07 Oct 2020, 15:48:50",6.900,2 (Full),83,6DFA305F
0.00,0,0.00,0,0,0,6,250,3.924,96,5.065,33,358,1,-7.3013552,112.7620096,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:10","Wed, 07 Oct 2020, 15:48:48",6.899,2 (Full),83,DCD6BE72
0.00,0,0.00,0,0,0,3,253,3.924,100,5.065,35,358,1,-7.3016304,112.7620096,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:07","Wed, 07 Oct 2020, 15:48:44",6.898,2 (Full),83,CF75BDC9
0.00,0,0.00,0,0,0,0,0,3.924,100,5.065,36,0,1,-7.301924,112.7620096,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:04","Wed, 07 Oct 2020, 15:48:37",6.897,2 (Full),83,67B4D52A
0.00,0,0.00,0,0,0,253,3,3.924,100,5.065,37,354,1,-7.3022184,112.7620352,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:46:01","Wed, 07 Oct 2020, 15:48:20",6.896,2 (Full),83,1294ADA7
0.00,0,0.00,0,0,0,250,6,3.924,100,5.065,34,358,1,-7.3025096,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:58","Wed, 07 Oct 2020, 15:48:18",6.895,2 (Full),83,56FAFAB7
0.00,0,0.00,0,0,0,247,9,3.924,3,5.065,35,356,1,-7.3027864,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:55","Wed, 07 Oct 2020, 15:48:15",6.894,2 (Full),83,442144E3
0.00,0,0.00,0,0,0,244,12,3.942,3,5.065,37,0,1,-7.303084,112.7620608,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:52","Wed, 07 Oct 2020, 15:48:13",6.893,2 (Full),83,749740B5
0.00,0,0.00,0,0,0,241,15,3.960,3,5.065,39,358,1,-7.3033792,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:49","Wed, 07 Oct 2020, 15:48:10",6.892,2 (Full),83,1D4432B8
0.00,0,0.00,0,0,0,238,18,3.960,3,5.065,37,354,1,-7.3036864,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:46","Wed, 07 Oct 2020, 15:48:08",6.891,2 (Full),83,04FEB308
0.00,0,0.00,0,0,0,235,21,3.924,3,5.065,34,358,1,-7.3039776,112.7620608,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:43","Wed, 07 Oct 2020, 15:48:06",6.890,2 (Full),83,4347545E
0.00,0,0.00,0,0,0,232,24,3.924,3,5.065,38,0,1,-7.3042616,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:40","Wed, 07 Oct 2020, 15:48:04",6.889,2 (Full),83,339F8D0F
0.00,0,0.00,0,0,0,229,27,3.924,3,5.065,37,354,1,-7.304548,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:37","Wed, 07 Oct 2020, 15:48:01",6.888,2 (Full),83,B560FF2D
0.00,0,0.00,0,0,0,226,30,3.942,3,5.065,38,2,1,-7.304824,112.762048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:34","Wed, 07 Oct 2020, 15:47:59",6.887,2 (Full),83,17AB2B08
0.00,0,0.00,0,0,0,223,33,3.924,80,5.065,44,2,1,-7.30512,112.7620352,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:31","Wed, 07 Oct 2020, 15:47:57",6.886,2 (Full),83,E2E9CA52
0.00,0,0.00,0,0,0,220,36,3.924,80,5.065,39,6,1,-7.3054488,112.7620096,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:28","Wed, 07 Oct 2020, 15:47:52",6.885,2 (Full),83,3B911FBC
0.00,0,0.00,0,0,0,217,39,3.924,90,5.065,32,12,1,-7.3057504,112.761984,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:25","Wed, 07 Oct 2020, 15:47:49",6.884,2 (Full),83,83A60DA7
0.00,0,0.00,0,0,0,214,42,3.924,93,5.065,32,16,1,-7.3059672,112.7618944,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:22","Wed, 07 Oct 2020, 15:47:47",6.883,2 (Full),83,D85DA146
0.00,0,0.00,0,0,0,211,45,3.924,90,5.065,30,16,1,-7.3061984,112.7618176,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:19","Wed, 07 Oct 2020, 15:47:45",6.882,2 (Full),83,DB0E845C
0.00,0,0.00,0,0,0,208,48,3.924,90,5.065,21,22,1,-7.3063968,112.7617536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:16","Wed, 07 Oct 2020, 15:47:43",6.881,2 (Full),83,460BB068
0.00,0,0.00,0,0,0,205,51,3.924,96,5.065,28,24,1,-7.3065664,112.7616896,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:13","Wed, 07 Oct 2020, 15:47:40",6.880,2 (Full),83,722EEC74
0.00,0,0.00,0,0,0,202,54,3.924,100,5.065,22,42,1,-7.3067368,112.7615872,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:10","Wed, 07 Oct 2020, 15:47:38",6.879,2 (Full),83,1E59FB9E
0.00,0,0.00,0,0,0,199,57,3.924,100,5.065,15,44,1,-7.3068544,112.761472,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:07","Wed, 07 Oct 2020, 15:47:36",6.878,2 (Full),83,4DD9EFD5
0.00,0,0.00,0,0,0,196,60,3.924,90,5.065,1,0,1,-7.3069,112.761408,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:04","Wed, 07 Oct 2020, 15:47:33",6.877,2 (Full),83,AF664EAB
0.00,0,0.00,0,0,0,193,63,3.924,96,5.065,1,0,1,-7.306904,112.761408,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:45:01","Wed, 07 Oct 2020, 15:47:31",6.876,2 (Full),83,BA9A7961
0.00,0,0.00,0,0,0,190,66,3.924,80,5.065,1,0,1,-7.306916,112.761408,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:58","Wed, 07 Oct 2020, 15:47:29",6.875,2 (Full),83,4B7EDFFC
0.00,0,0.00,0,0,0,187,69,3.924,77,5.065,0,0,1,-7.3069192,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:55","Wed, 07 Oct 2020, 15:47:26",6.874,2 (Full),83,3CB2745A
0.00,0,0.00,0,0,0,184,72,3.960,77,5.065,0,0,1,-7.3069232,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:52","Wed, 07 Oct 2020, 15:47:24",6.873,2 (Full),83,7749ABC5
0.00,0,0.00,0,0,0,181,75,3.942,77,5.065,0,0,1,-7.3069232,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:49","Wed, 07 Oct 2020, 15:47:22",6.872,2 (Full),83,86D20E07
0.00,0,0.00,0,0,0,178,78,3.924,77,5.065,0,0,1,-7.3069256,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:46","Wed, 07 Oct 2020, 15:47:19",6.871,2 (Full),83,2738E624
0.00,0,0.00,0,0,0,175,81,3.924,77,5.065,0,0,1,-7.3069256,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:43","Wed, 07 Oct 2020, 15:47:17",6.870,2 (Full),83,66EDDB58
0.00,0,0.00,0,0,0,172,84,3.924,77,5.065,0,0,1,-7.306928,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:40","Wed, 07 Oct 2020, 15:47:15",6.869,2 (Full),83,5CAA7E4A
0.00,0,0.00,0,0,0,169,87,3.924,77,5.065,0,0,1,-7.3069256,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:37","Wed, 07 Oct 2020, 15:47:11",6.868,2 (Full),83,0CEFDCC6
0.00,0,0.00,0,0,0,166,90,3.924,80,5.065,0,0,1,-7.3069288,112.7613952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:34","Wed, 07 Oct 2020, 15:47:09",6.867,2 (Full),83,2B6D598A
0.00,0,0.00,0,0,0,163,93,3.924,83,5.065,0,0,1,-7.3069336,112.7613696,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:31","Wed, 07 Oct 2020, 15:47:07",6.866,2 (Full),83,93071FAF
0.00,0,0.00,0,0,0,160,96,3.924,83,5.065,2,0,1,-7.3069416,112.7613568,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:28","Wed, 07 Oct 2020, 15:47:05",6.865,2 (Full),83,4BBC6706
0.00,0,0.00,0,0,0,157,99,3.906,83,5.065,16,48,1,-7.3069928,112.7613312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:25","Wed, 07 Oct 2020, 15:47:02",6.864,2 (Full),83,509F2D2D
0.00,0,0.00,0,0,0,154,102,3.924,90,5.065,24,48,1,-7.3070944,112.761216,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:22","Wed, 07 Oct 2020, 15:47:00",6.863,2 (Full),83,D432E9F7
0.00,0,0.00,0,0,0,151,105,3.924,90,5.065,23,50,1,-7.3072256,112.7610752,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:19","Wed, 07 Oct 2020, 15:46:58",6.862,2 (Full),83,2F0439B9
0.00,0,0.00,0,0,0,148,108,3.924,90,5.064,31,54,1,-7.3073504,112.7609216,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:16","Wed, 07 Oct 2020, 15:46:55",6.861,2 (Full),83,AF50E1B6
0.00,0,0.00,0,0,0,145,111,3.924,90,5.064,33,50,1,-7.3074976,112.7607296,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:44:13","Wed, 07 Oct 2020, 15:46:53",6.860,2 (Full),83,CEF1BF0F
