BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer2 (m),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS VDOP,GPS HDOP,GPS Altitude (m),GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,141,115,4.032,0,3.231,5.113,39,4,2,1,2.6,-7.4456056,112.704768,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:34","Tue, 13 Oct 2020, 14:12:32",19.796,2 (Full),92,4834E7C5
0.00,0,0.00,0,0,0,136,120,4.050,87,3.169,5.113,36,20,2,1,2.4,-7.446172,112.7046912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:29","Tue, 13 Oct 2020, 14:12:30",19.795,2 (Full),92,6D70EBD8
0.00,0,0.00,0,0,0,131,125,4.050,87,3.111,5.113,31,10,2,1,2.4,-7.4466768,112.704576,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:24","Tue, 13 Oct 2020, 14:12:27",19.794,2 (Full),92,EE6542D6
0.00,0,0.00,0,0,0,126,130,4.032,87,3.085,5.113,23,6,2,1,2.2,-7.4468936,112.7045504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:19","Tue, 13 Oct 2020, 14:12:25",19.793,2 (Full),92,576EEECF
0.00,0,0.00,0,0,0,121,135,4.032,87,3.066,5.113,0,0,2,1,2.2,-7.4470896,112.704512,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:14","Tue, 13 Oct 2020, 14:12:23",19.792,2 (Full),92,FEAF12D7
0.00,0,0.00,0,0,0,116,140,4.032,83,3.066,5.113,9,4,2,1,2,-7.4471368,112.7044864,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:09","Tue, 13 Oct 2020, 14:12:21",19.791,2 (Full),92,6ED06505
0.00,0,0.00,0,0,0,111,145,4.032,83,3.066,5.113,18,2,2,1,1.7,-7.4472424,112.7044736,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:10:04","Tue, 13 Oct 2020, 14:12:19",19.790,2 (Full),92,C191963E
0.00,0,0.00,0,0,0,106,150,4.032,87,3.034,5.113,27,4,2,1,1.5,-7.4475792,112.7044608,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:59","Tue, 13 Oct 2020, 14:12:13",19.789,2 (Full),92,BC5CBA31
0.00,0,0.00,0,0,0,101,155,4.032,93,2.987,5.112,32,2,2,1,1.5,-7.448,112.7044352,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:54","Tue, 13 Oct 2020, 14:09:59",19.788,2 (Full),92,F008F573
0.00,0,0.00,0,0,0,96,160,4.032,90,2.961,5.112,30,354,2,1,1.5,-7.448248,112.7044352,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:49","Tue, 13 Oct 2020, 14:09:56",19.787,2 (Full),92,A0F03818
0.00,0,0.00,0,0,0,91,165,4.032,100,2.910,5.112,27,64,2,1,1.7,-7.4486368,112.7042816,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:44","Tue, 13 Oct 2020, 14:09:52",19.786,2 (Full),92,C6BA15B9
0.00,0,0.00,0,0,0,86,170,4.032,100,2.862,5.112,37,100,2,1,1.6,-7.4486696,112.7037824,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:39","Tue, 13 Oct 2020, 14:09:50",19.785,2 (Full),92,1D30AC49
0.00,0,0.00,0,0,0,81,175,4.032,93,2.831,5.112,42,104,2,1,1.5,-7.448604,112.7035008,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:34","Tue, 13 Oct 2020, 14:09:47",19.784,2 (Full),92,9993EE44
0.00,0,0.00,0,0,0,76,180,4.032,93,2.762,5.112,41,106,2,1,1.6,-7.4484088,112.7028864,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:29","Tue, 13 Oct 2020, 14:09:44",19.783,2 (Full),92,723F5460
0.00,0,0.00,0,0,0,71,185,4.032,93,2.695,5.112,38,108,2,1,1.7,-7.4482296,112.702272,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:24","Tue, 13 Oct 2020, 14:09:36",19.782,2 (Full),92,B91C8190
0.00,0,0.00,0,0,0,66,190,4.050,64,2.663,5.112,40,110,2,1,1.9,-7.4481272,112.7019904,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:19","Tue, 13 Oct 2020, 14:09:34",19.781,2 (Full),92,284F860A
0.00,0,0.00,0,0,0,61,195,4.032,64,2.596,5.112,42,118,2,1,2.3,-7.4478752,112.7014016,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:14","Tue, 13 Oct 2020, 14:09:31",19.780,2 (Full),92,746E5F43
0.00,0,0.00,0,0,0,56,200,4.032,64,2.526,5.112,41,124,2,1,2.3,-7.4475352,112.7008384,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:09","Tue, 13 Oct 2020, 14:09:23",19.779,2 (Full),92,0B21CCE4
0.00,0,0.00,0,0,0,51,205,4.032,64,2.492,5.112,40,122,2,1,2.2,-7.4473656,112.7005696,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:09:04","Tue, 13 Oct 2020, 14:09:04",19.778,2 (Full),92,3C73C2B4
0.00,0,0.00,0,0,0,46,210,4.032,70,2.428,5.112,32,98,2,1,2.2,-7.447096,112.7000704,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:59","Tue, 13 Oct 2020, 14:08:59",19.777,2 (Full),92,05714A03
0.00,0,0.00,0,0,0,41,215,3.996,96,2.378,5.112,23,70,2,1,2.1,-7.4471456,112.6996096,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:54","Tue, 13 Oct 2020, 14:08:55",19.776,2 (Full),92,EA8A8E42
0.00,0,0.00,0,0,0,36,220,4.032,100,2.359,5.112,26,78,2,1,2.1,-7.4471848,112.6994304,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:49","Tue, 13 Oct 2020, 14:08:50",19.775,2 (Full),92,CD1E8AC6
0.00,0,0.00,0,0,0,31,225,4.032,83,2.307,5.112,40,104,2,1,2.2,-7.447184,112.698944,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:44","Tue, 13 Oct 2020, 14:08:44",19.774,2 (Full),92,545DBC06
0.00,0,0.00,0,0,0,26,230,4.032,67,2.241,5.112,38,106,2,1,2.4,-7.4470128,112.6983424,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:39","Tue, 13 Oct 2020, 14:08:42",19.773,2 (Full),92,5EA49334
0.00,0,0.00,0,0,0,21,235,4.032,67,2.209,5.112,38,106,2,1,2.5,-7.446916,112.6980608,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:34","Tue, 13 Oct 2020, 14:08:39",19.772,2 (Full),92,91FDECFC
0.00,0,0.00,0,0,0,16,240,4.032,67,2.146,5.112,34,104,2,1,2.6,-7.4467152,112.6974848,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:29","Tue, 13 Oct 2020, 14:08:30",19.771,2 (Full),92,B8A6C9DF
0.00,0,0.00,0,0,0,11,245,4.032,58,2.086,5.112,36,104,2,1,2.7,-7.4465576,112.6969472,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:24","Tue, 13 Oct 2020, 14:08:24",19.770,2 (Full),92,0E509FDB
0.00,0,0.00,0,0,0,6,250,4.032,54,2.056,5.112,34,102,2,1,2.8,-7.4464784,112.6966784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:19","Tue, 13 Oct 2020, 14:08:19",19.769,2 (Full),92,4119D2C0
0.00,0,0.00,0,0,0,1,255,4.032,58,2.004,5.111,26,106,2,1,3.3,-7.446352,112.696192,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:14","Tue, 13 Oct 2020, 14:08:15",19.768,2 (Full),92,F0931F86
0.00,0,0.00,0,0,0,252,4,4.032,61,1.967,5.111,13,122,2,1,3.5,-7.4462488,112.6958464,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:09","Tue, 13 Oct 2020, 14:08:10",19.767,2 (Full),92,46C3F53E
0.00,0,0.00,0,0,0,247,9,4.032,77,1.967,5.111,9,176,2,1,3.4,-7.4461944,112.6957568,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:08:04","Tue, 13 Oct 2020, 14:08:08",19.766,2 (Full),92,8EB4783C
0.00,0,0.00,0,0,0,242,14,4.032,58,1.949,5.111,33,196,2,1,2.9,-7.4459624,112.6957824,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:59","Tue, 13 Oct 2020, 14:08:05",19.765,2 (Full),92,A709AA93
0.00,0,0.00,0,0,0,237,19,4.032,58,1.888,5.111,38,180,2,1,2.9,-7.445396,112.695936,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:54","Tue, 13 Oct 2020, 14:08:02",19.764,2 (Full),92,E59EF9DF
0.00,0,0.00,0,0,0,232,24,4.032,58,1.856,5.111,38,166,2,1,3,-7.4451048,112.6959488,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:49","Tue, 13 Oct 2020, 14:07:50",19.763,2 (Full),92,7DF9E89F
0.00,0,0.00,0,0,0,227,29,4.032,67,1.792,5.111,42,170,2,1,3.1,-7.4445336,112.6957952,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:44","Tue, 13 Oct 2020, 14:07:45",19.762,2 (Full),92,E36828B7
0.00,0,0.00,0,0,0,222,34,4.032,64,1.721,5.111,43,200,2,1,3.2,-7.4438904,112.6958336,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:39","Tue, 13 Oct 2020, 14:07:40",19.761,2 (Full),92,E914F1F2
0.00,0,0.00,0,0,0,217,39,4.032,70,1.685,5.111,41,216,2,1,3.6,-7.443588,112.6959616,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:34","Tue, 13 Oct 2020, 14:07:38",19.760,2 (Full),92,C9198B73
0.00,0,0.00,0,0,0,212,44,4.032,61,1.621,5.111,35,204,2,1,3.9,-7.4430912,112.6963584,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:29","Tue, 13 Oct 2020, 14:07:34",19.759,2 (Full),92,D9FFB1F7
0.00,0,0.00,0,0,0,207,49,4.032,61,1.559,5.111,40,190,2,1,3.8,-7.4425256,112.6965504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:24","Tue, 13 Oct 2020, 14:07:32",19.758,2 (Full),92,B9CDE76C
0.00,0,0.00,0,0,0,202,54,4.032,61,1.526,5.111,42,192,2,1,3.9,-7.4422088,112.6966016,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:19","Tue, 13 Oct 2020, 14:07:25",19.757,2 (Full),92,1318DBE4
0.00,0,0.00,0,0,0,197,59,4.032,67,1.458,5.111,40,186,2,1,4.1,-7.4415648,112.6966912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:14","Tue, 13 Oct 2020, 14:07:17",19.756,2 (Full),92,F2F10E52
0.00,0,0.00,0,0,0,192,64,4.032,80,1.392,5.111,42,156,2,1,4.2,-7.4409528,112.6966784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:09","Tue, 13 Oct 2020, 14:07:09",19.755,2 (Full),92,D8275351
0.00,0,0.00,0,0,0,187,69,4.032,77,1.357,5.111,40,146,2,1,4.2,-7.4406568,112.6965376,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:07:04","Tue, 13 Oct 2020, 14:07:06",19.754,2 (Full),92,AA74BD19
0.00,0,0.00,0,0,0,182,74,4.032,77,1.290,5.111,41,148,2,1,4.5,-7.440084,112.6962048,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:59","Tue, 13 Oct 2020, 14:07:03",19.753,2 (Full),92,BA3A58A9
0.00,0,0.00,0,0,0,177,79,4.032,64,1.222,5.111,37,160,3,2,5.7,-7.4394488,112.695936,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:54","Tue, 13 Oct 2020, 14:06:54",19.752,2 (Full),92,4FDF27A8
0.00,0,0.00,0,0,0,172,84,4.032,77,1.191,5.111,41,164,2,1,6.3,-7.4391488,112.6958464,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:49","Tue, 13 Oct 2020, 14:06:49",19.751,2 (Full),92,174467DA
0.00,0,0.00,0,0,0,167,89,4.032,77,1.127,5.111,36,170,2,1,6.2,-7.438536,112.6957056,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:44","Tue, 13 Oct 2020, 14:06:45",19.750,2 (Full),92,C9415A5F
0.00,0,0.00,0,0,0,162,94,4.032,83,1.069,5.111,35,170,2,1,4.2,-7.4379728,112.6955904,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:39","Tue, 13 Oct 2020, 14:06:39",19.749,2 (Full),92,77BAA8E9
0.00,0,0.00,0,0,0,157,99,4.032,90,1.040,5.111,33,174,2,1,3.5,-7.4376912,112.6955392,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:34","Tue, 13 Oct 2020, 14:06:35",19.748,2 (Full),92,0D01FBC2
0.00,0,0.00,0,0,0,152,104,4.032,77,985,5.110,34,172,2,1,2.8,-7.4371792,112.6954624,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:29","Tue, 13 Oct 2020, 14:06:30",19.747,2 (Full),92,D7CBFE37
0.00,0,0.00,0,0,0,147,109,4.050,80,930,5.110,29,170,2,1,3.1,-7.4366568,112.69536,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:24","Tue, 13 Oct 2020, 14:06:27",19.746,2 (Full),92,41AC2469
0.00,0,0.00,0,0,0,142,114,4.014,80,906,5.110,31,168,2,1,3.8,-7.4364296,112.6953088,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:19","Tue, 13 Oct 2020, 14:06:21",19.745,2 (Full),92,9FDEBE97
0.00,0,0.00,0,0,0,137,119,4.032,80,853,5.110,35,156,2,1,3.9,-7.4359672,112.6951936,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:14","Tue, 13 Oct 2020, 14:06:15",19.744,2 (Full),92,84E1EC57
0.00,0,0.00,0,0,0,132,124,4.032,77,796,5.110,32,152,2,1,4.5,-7.4354864,112.6949888,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:09","Tue, 13 Oct 2020, 14:06:09",19.743,2 (Full),92,2386673A
0.00,0,0.00,0,0,0,127,129,4.032,70,770,5.110,27,152,2,1,4.7,-7.4352832,112.6948736,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:06:04","Tue, 13 Oct 2020, 14:06:05",19.742,2 (Full),92,BA02C5F1
0.00,0,0.00,0,0,0,122,134,3.996,83,729,5.110,17,154,2,1,4.6,-7.4349784,112.6946944,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:59","Tue, 13 Oct 2020, 14:06:02",19.741,2 (Full),92,4533E2BB
0.00,0,0.00,0,0,0,117,139,4.032,90,729,5.110,0,0,2,1,3.7,-7.434888,112.6946688,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:54","Tue, 13 Oct 2020, 14:05:55",19.740,2 (Full),92,A556E560
0.00,0,0.00,0,0,0,112,144,4.032,87,729,5.110,0,0,2,1,3.6,-7.4348896,112.6946688,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:49","Tue, 13 Oct 2020, 14:05:49",19.739,2 (Full),92,5D70F807
0.00,0,0.00,0,0,0,107,149,4.032,90,729,5.110,0,0,2,1,3.1,-7.4348752,112.6946304,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:44","Tue, 13 Oct 2020, 14:05:45",19.738,2 (Full),92,AEA79CA2
0.00,0,0.00,0,0,0,102,154,4.014,77,729,5.110,7,146,3,2,2.7,-7.4348096,112.694592,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:39","Tue, 13 Oct 2020, 14:05:39",19.737,2 (Full),92,960B824E
0.00,0,0.00,0,0,0,97,159,4.032,70,729,5.110,20,142,3,2,2.7,-7.4347088,112.694528,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:34","Tue, 13 Oct 2020, 14:05:35",19.736,2 (Full),92,3F9A2D55
0.00,0,0.00,0,0,0,92,164,4.032,48,691,5.110,28,140,3,2,3,-7.4344056,112.6943104,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:29","Tue, 13 Oct 2020, 14:05:29",19.735,2 (Full),92,4BE04404
0.00,0,0.00,0,0,0,87,169,4.032,58,647,5.110,29,144,3,2,2.9,-7.434064,112.6940672,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:24","Tue, 13 Oct 2020, 14:05:25",19.734,2 (Full),92,9FA18AC0
0.00,0,0.00,0,0,0,82,174,4.032,58,623,5.110,31,146,2,1,3.1,-7.4338776,112.6939136,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:19","Tue, 13 Oct 2020, 14:05:20",19.733,2 (Full),92,4BBCDFAD
0.00,0,0.00,0,0,0,77,179,4.032,67,574,5.110,29,144,2,1,4.1,-7.4334952,112.693632,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:14","Tue, 13 Oct 2020, 14:05:16",19.732,2 (Full),92,98E710EA
0.00,0,0.00,0,0,0,72,184,4.032,67,526,5.110,32,148,2,1,4,-7.4330568,112.693376,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:09","Tue, 13 Oct 2020, 14:05:10",19.731,2 (Full),92,A5412F39
0.00,0,0.00,0,0,0,67,189,4.032,70,499,5.110,30,154,2,1,3.3,-7.4328328,112.693248,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:05:04","Tue, 13 Oct 2020, 14:05:05",19.730,2 (Full),92,6422A3F9
0.00,0,0.00,0,0,0,62,194,4.032,70,449,5.110,35,156,2,1,3.6,-7.4323528,112.6930176,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:59","Tue, 13 Oct 2020, 14:04:59",19.729,2 (Full),92,DD6EFBA7
0.00,0,0.00,0,0,0,57,199,4.032,70,391,5.110,28,174,2,1,3.4,-7.4318616,112.6928,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:54","Tue, 13 Oct 2020, 14:04:55",19.728,2 (Full),92,1406EACF
0.00,0,0.00,0,0,0,52,204,4.032,70,367,5.110,31,160,2,1,3.3,-7.4316456,112.692736,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:49","Tue, 13 Oct 2020, 14:04:50",19.727,2 (Full),92,F19CFD26
0.00,0,0.00,0,0,0,47,209,4.032,80,320,5.110,25,172,2,1,3,-7.4312528,112.6926464,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:44","Tue, 13 Oct 2020, 14:04:46",19.726,2 (Full),92,691962BF
0.00,0,0.00,0,0,0,42,214,4.032,80,280,5.110,21,160,2,1,2.5,-7.4309064,112.692608,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:39","Tue, 13 Oct 2020, 14:04:40",19.725,2 (Full),92,289082DF
0.00,0,0.00,0,0,0,37,219,4.032,87,263,5.110,13,70,2,1,2.5,-7.4308096,112.692544,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:34","Tue, 13 Oct 2020, 14:04:35",19.724,2 (Full),92,58C0EF15
0.00,0,0.00,0,0,0,32,224,4.032,90,248,5.110,28,346,2,1,3.2,-7.4310376,112.692544,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:29","Tue, 13 Oct 2020, 14:04:29",19.723,2 (Full),92,C46A6EB5
0.00,0,0.00,0,0,0,27,229,4.032,77,198,5.110,32,338,2,1,3.2,-7.4315016,112.6926592,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:24","Tue, 13 Oct 2020, 14:04:25",19.722,2 (Full),92,9D588158
0.00,0,0.00,0,0,0,22,234,4.032,80,172,5.110,33,336,2,1,3.2,-7.4317424,112.6927616,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:19","Tue, 13 Oct 2020, 14:04:20",19.721,2 (Full),92,03CE6B40
0.00,0,0.00,0,0,0,17,239,4.032,67,116,5.110,33,338,2,1,3.3,-7.4322144,112.6929536,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:14","Tue, 13 Oct 2020, 14:04:15",19.720,2 (Full),92,23C6A920
0.00,0,0.00,0,0,0,12,244,4.032,70,62,5.110,28,340,2,1,3.2,-7.432688,112.6931584,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:09","Tue, 13 Oct 2020, 14:04:13",19.719,2 (Full),92,E401A3C2
0.00,0,0.00,0,0,0,7,249,4.032,74,39,5.110,24,334,2,1,3.3,-7.432892,112.6932352,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:04:04","Tue, 13 Oct 2020, 14:04:10",19.718,2 (Full),92,C0B07855
0.00,0,0.00,0,0,0,2,254,4.032,74,0,5.110,16,340,2,1,3.1,-7.4332248,112.693376,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:59","Tue, 13 Oct 2020, 14:04:08",19.717,2 (Full),92,8B293B3D
0.00,0,0.00,0,0,0,253,3,4.032,74,0,5.110,4,0,2,1,3.1,-7.4333832,112.6934272,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:54","Tue, 13 Oct 2020, 14:04:05",19.716,2 (Full),92,F02A7BC6
0.00,0,0.00,0,0,0,248,8,4.032,77,0,5.110,5,330,2,1,3.2,-7.4334104,112.6934528,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:49","Tue, 13 Oct 2020, 14:04:00",19.715,2 (Full),92,5A568D7E
0.00,0,0.00,0,0,0,243,13,4.032,77,0,5.110,0,0,2,1,3.5,-7.4334808,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:44","Tue, 13 Oct 2020, 14:03:54",19.714,2 (Full),92,2E19AB63
0.00,0,0.00,0,0,0,238,18,4.032,64,0,5.110,0,0,2,1,3.7,-7.4334688,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:39","Tue, 13 Oct 2020, 14:03:43",19.713,2 (Full),92,F846D50F
0.00,0,0.00,0,0,0,233,23,4.032,64,0,5.110,0,0,2,1,3.7,-7.4334656,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:34","Tue, 13 Oct 2020, 14:03:40",19.712,2 (Full),92,6EA2B708
0.00,0,0.00,0,0,0,228,28,4.032,64,0,5.110,0,0,2,1,3.9,-7.4334568,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:29","Tue, 13 Oct 2020, 14:03:29",19.711,2 (Full),92,F8D8FE20
0.00,0,0.00,0,0,0,223,33,4.032,64,0,5.110,0,0,2,1,4,-7.4334552,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:24","Tue, 13 Oct 2020, 14:03:25",19.710,2 (Full),92,B3DB10B1
0.00,0,0.00,0,0,0,218,38,4.032,61,0,5.110,0,0,2,1,3.9,-7.4334552,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:19","Tue, 13 Oct 2020, 14:03:20",19.709,2 (Full),92,A93727EF
0.00,0,0.00,0,0,0,213,43,4.032,64,0,5.110,0,0,2,1,3.8,-7.4334616,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:14","Tue, 13 Oct 2020, 14:03:15",19.708,2 (Full),92,ECC34DD5
0.00,0,0.00,0,0,0,208,48,4.032,64,0,5.110,0,0,2,1,3.7,-7.4334792,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:09","Tue, 13 Oct 2020, 14:03:09",19.707,2 (Full),92,E3958526
0.00,0,0.00,0,0,0,203,53,4.032,67,0,5.110,0,0,2,1,3.9,-7.4334728,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:03:04","Tue, 13 Oct 2020, 14:03:05",19.706,2 (Full),92,BD287263
0.00,0,0.00,0,0,0,198,58,4.032,64,0,5.110,0,0,3,3,4.4,-7.4334408,112.6935552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:59","Tue, 13 Oct 2020, 14:03:01",19.705,2 (Full),92,BE58FB8B
0.00,0,0.00,0,0,0,193,63,4.032,54,0,5.110,1,0,2,1,4.1,-7.4334696,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:54","Tue, 13 Oct 2020, 14:02:59",19.704,2 (Full),92,37FA36C3
